timestamp,vm_id,environment,cpu_usage_percent,expected_cpu_percent,memory_usage_percent,disk_io_read_mb,disk_io_write_mb,network_in_mb,network_out_mb,sla_latency_ms,hourly_cost_usd,is_off_hours,is_weekend
26-01-2024 00:00,vm_0,dev,17.71,61.34,11.53,142.3,156.88,100.89,267.84,464.53,0.601,TRUE,FALSE
26-01-2024 01:00,vm_1,dev,56.38,63.86,71.8,240.57,435.14,164.49,242.97,403.86,0.097,TRUE,FALSE
26-01-2024 02:00,vm_2,dev,21.67,54.64,23.68,238.03,269.4,31.62,204,423.98,0.631,TRUE,FALSE
26-01-2024 03:00,vm_3,dev,30.08,72.28,13.51,197.27,361.51,193.17,22.03,705.54,1.765,TRUE,FALSE
26-01-2024 04:00,vm_4,dev,24.68,60.93,62.3,411.23,122.74,98.22,14.68,717.97,2.283,TRUE,FALSE
26-01-2024 05:00,vm_5,qa,21.46,44.67,71.91,228.33,98.47,190.18,234.69,373.76,0.279,TRUE,FALSE
26-01-2024 06:00,vm_6,dev,79.31,45.16,75.11,303.8,353.84,250.37,137.61,375.47,1.405,TRUE,FALSE
26-01-2024 07:00,vm_7,qa,30.71,61.47,49.48,448.28,310.21,52.16,228.28,421.85,1.754,TRUE,FALSE
26-01-2024 08:00,vm_8,qa,88.44,77.46,26.43,433.79,308.04,279.33,88.3,425.28,0.727,TRUE,FALSE
26-01-2024 09:00,vm_9,staging,92.29,52.33,68.98,445.76,250.92,159.68,111.94,761.3,1.446,FALSE,FALSE
26-01-2024 10:00,vm_10,dev,56.41,74.78,65.98,138.65,255.79,276.96,196.35,526.53,1.802,FALSE,FALSE
26-01-2024 11:00,vm_11,staging,17.87,70.56,29.7,22.32,332.39,63.11,256.38,236.42,2.102,FALSE,FALSE
26-01-2024 12:00,vm_12,staging,38.71,49.91,82.27,134.23,125.15,181.76,25.49,434.6,1.159,FALSE,FALSE
26-01-2024 13:00,vm_13,dev,76.8,41.45,18.35,142.96,161.98,121.76,241.35,509.23,1.882,FALSE,FALSE
26-01-2024 14:00,vm_14,prod,38.07,44.07,88.62,455.13,392.88,232.49,222.25,519.02,0.789,FALSE,FALSE
26-01-2024 15:00,vm_15,prod,12.83,69.14,78.82,326.38,142.45,182.17,89.04,476.5,0.572,FALSE,FALSE
26-01-2024 16:00,vm_16,dev,55.11,47.99,65.03,45.44,248.11,148.86,100.11,158.63,0.509,FALSE,FALSE
26-01-2024 17:00,vm_17,dev,81.06,54.85,85.1,72.01,317.67,273.98,13.96,46.2,0.929,FALSE,FALSE
26-01-2024 18:00,vm_18,prod,76.63,60.07,67.78,82.06,449.97,113.76,5.39,283.52,0.138,FALSE,FALSE
26-01-2024 19:00,vm_19,staging,20.76,69.02,25.24,317.06,198.7,66.77,134.08,353.47,0.743,TRUE,FALSE
26-01-2024 20:00,vm_20,dev,65.55,44.53,45.37,369.03,195.5,182.82,27.66,68.21,1.648,TRUE,FALSE
26-01-2024 21:00,vm_21,dev,24.85,56.25,15.72,430.52,379.95,187.58,55.13,655.67,1.637,TRUE,FALSE
26-01-2024 22:00,vm_22,qa,24.64,59.4,41.17,470.62,363.45,132.29,237.25,288.38,0.23,TRUE,FALSE
26-01-2024 23:00,vm_23,qa,83.67,61.63,69.33,104.84,330.33,146.5,160.32,732.63,0.754,TRUE,FALSE
27-01-2024 00:00,vm_24,staging,27.47,72.73,40.92,158.34,211.14,287.91,177.78,140.44,1.445,TRUE,TRUE
27-01-2024 01:00,vm_25,qa,28.69,46.87,36.42,123.96,149.15,220.07,53.31,64.41,0.83,TRUE,TRUE
27-01-2024 02:00,vm_26,qa,5.06,72.31,57.63,182.59,275.89,34.07,232.2,396.21,1.074,TRUE,TRUE
27-01-2024 03:00,vm_27,staging,83.36,67.72,79.78,457.76,394.92,64.43,243.17,167.52,1.796,TRUE,TRUE
27-01-2024 04:00,vm_28,dev,76.33,62.23,13.81,289.68,398.28,292.7,147.01,751.17,0.073,TRUE,TRUE
27-01-2024 05:00,vm_29,dev,61.46,67.98,40.84,370.4,53.28,218.21,255.6,28.04,0.727,TRUE,TRUE
27-01-2024 06:00,vm_30,staging,72.52,56.48,22.66,247.61,195.62,274.6,236.71,341.84,0.399,TRUE,TRUE
27-01-2024 07:00,vm_31,prod,18.68,45.54,65.63,19.28,211.8,91.85,205.04,742.86,0.363,TRUE,TRUE
27-01-2024 08:00,vm_32,qa,46.25,66.63,18.46,36.78,440.04,222.82,205.81,319.85,2.4,TRUE,TRUE
27-01-2024 09:00,vm_33,qa,36.61,60.99,63.18,271.27,306.71,214.49,30.4,92.63,0.973,FALSE,TRUE
27-01-2024 10:00,vm_34,dev,13.44,65.57,32.89,360.8,186.22,89.11,76.56,256.26,1.341,FALSE,TRUE
27-01-2024 11:00,vm_35,qa,48.75,53.52,25.91,111.59,16.6,165.69,19.65,408.45,1.848,FALSE,TRUE
27-01-2024 12:00,vm_36,qa,87.87,76.27,84.91,362.35,256.6,188.6,3.42,164.42,0.166,FALSE,TRUE
27-01-2024 13:00,vm_37,dev,8.61,63.49,11.48,406.28,47.75,144.86,45.17,383.92,0.641,FALSE,TRUE
27-01-2024 14:00,vm_38,dev,31.23,43.42,45.02,208.89,376.33,248.33,246.66,672.35,2.089,FALSE,TRUE
27-01-2024 15:00,vm_39,qa,23.68,57.99,11.73,374.48,339.87,250.03,67.92,700.64,2.162,FALSE,TRUE
27-01-2024 16:00,vm_40,dev,26.43,70.25,48.69,204.99,209.93,255.33,271.67,58.42,0.964,FALSE,TRUE
27-01-2024 17:00,vm_41,dev,86.76,71.77,50.08,340.78,196,241.22,167.64,145.5,0.968,FALSE,TRUE
27-01-2024 18:00,vm_42,dev,47.13,59.78,35.73,383.18,404.32,146.94,67.2,234.73,1.904,FALSE,TRUE
27-01-2024 19:00,vm_43,dev,46.97,75.79,20.57,496,133.36,115.05,139.7,484,0.773,TRUE,TRUE
27-01-2024 20:00,vm_44,dev,73.45,50.71,40.11,175.97,115.81,249.58,62.13,301.58,0.337,TRUE,TRUE
27-01-2024 21:00,vm_45,prod,18.9,56.42,63.78,208.47,422.94,147.57,275.53,678.35,0.681,TRUE,TRUE
27-01-2024 22:00,vm_46,qa,48.85,75.94,72.59,86.98,365.11,74.67,237.39,579,0.999,TRUE,TRUE
27-01-2024 23:00,vm_47,staging,43.7,75.85,52.46,106.02,370.18,152.7,8.32,98.36,0.178,TRUE,TRUE
28-01-2024 00:00,vm_48,staging,58.72,67.43,57.19,348.23,91.86,43.41,265.43,507.15,1.223,TRUE,TRUE
28-01-2024 01:00,vm_49,qa,94.96,74.36,26.05,458.94,68.77,207.8,202.18,108.15,1.863,TRUE,TRUE
28-01-2024 02:00,vm_50,dev,74.25,43.55,32.99,200.33,16.58,101.44,23.98,218.93,1.309,TRUE,TRUE
28-01-2024 03:00,vm_51,qa,40.81,74.6,22.95,94.02,110.48,78.94,188.11,158.74,0.226,TRUE,TRUE
28-01-2024 04:00,vm_52,qa,79.48,52.82,29.94,146.12,349.51,287,181.49,154.99,1.128,TRUE,TRUE
28-01-2024 05:00,vm_53,staging,20.36,47.13,27.99,230.25,111.82,233.29,62.04,500.79,1.787,TRUE,TRUE
28-01-2024 06:00,vm_54,qa,7.74,49.57,51.56,148.87,329.45,236.33,212.61,459.61,0.192,TRUE,TRUE
28-01-2024 07:00,vm_55,dev,23.4,56.72,55.02,120.62,117.1,187.49,25.29,157.3,0.197,TRUE,TRUE
28-01-2024 08:00,vm_56,dev,35.64,50.05,85.6,369.31,180.91,251.91,137.56,792.33,0.958,TRUE,TRUE
28-01-2024 09:00,vm_57,qa,50.95,52.82,25.65,8.88,442.51,227.99,3.77,349.03,0.528,FALSE,TRUE
28-01-2024 10:00,vm_58,staging,60.36,45.4,61.33,271.92,113.94,180.03,271.28,95.71,2.34,FALSE,TRUE
28-01-2024 11:00,vm_59,qa,86.95,51.85,75.38,397.91,172.48,288.38,210.69,114.04,1.474,FALSE,TRUE
28-01-2024 12:00,vm_60,qa,50.89,62.89,54.82,136.78,138.98,58.29,45.32,475.44,0.754,FALSE,TRUE
28-01-2024 13:00,vm_61,prod,50.11,57.67,30.4,303.63,53.78,283.07,96.33,783.67,1.777,FALSE,TRUE
28-01-2024 14:00,vm_62,staging,9.52,53.87,31,336.11,223,121.03,45.8,466.12,0.969,FALSE,TRUE
28-01-2024 15:00,vm_63,dev,8.14,69.86,13.14,329.24,173.52,158.99,214.89,760.25,0.374,FALSE,TRUE
28-01-2024 16:00,vm_64,dev,54.6,75.74,34.44,225.7,314.22,37.7,17.43,366.42,0.631,FALSE,TRUE
28-01-2024 17:00,vm_65,dev,44.44,70.27,69.57,176.56,368.83,162.49,235.47,359.96,1.625,FALSE,TRUE
28-01-2024 18:00,vm_66,dev,80.53,53.28,13.8,418.78,247.19,183.75,263.87,410.01,0.177,FALSE,TRUE
28-01-2024 19:00,vm_67,dev,19.46,69.78,27.54,380.43,19.33,299.31,189.78,563.99,0.718,TRUE,TRUE
28-01-2024 20:00,vm_68,dev,7.25,46.08,66.5,164.02,280.42,292.58,60.42,306.74,0.56,TRUE,TRUE
28-01-2024 21:00,vm_69,dev,45.41,45.21,72.61,55.99,29.65,289.95,101.47,693.83,0.543,TRUE,TRUE
28-01-2024 22:00,vm_70,dev,26.37,53.83,46.43,40.54,279.28,105.17,134.15,42.84,1.723,TRUE,TRUE
28-01-2024 23:00,vm_71,prod,9.47,72.31,65.85,51.67,309.84,297.39,169.69,363.02,2.073,TRUE,TRUE
29-01-2024 00:00,vm_72,dev,70.21,49.85,41.04,293.52,93.01,137.19,187.56,418.57,1.804,TRUE,FALSE
29-01-2024 01:00,vm_73,qa,15.04,42.53,22.79,30.57,369.61,255.7,155.63,493.49,1.632,TRUE,FALSE
29-01-2024 02:00,vm_74,qa,59.75,45.27,41.85,171.78,410.43,65.68,99.02,235.34,2.295,TRUE,FALSE
29-01-2024 03:00,vm_75,prod,30.29,74.35,56.4,377.83,366.82,152.24,249.57,353.43,0.193,TRUE,FALSE
29-01-2024 04:00,vm_76,dev,20.61,65.35,85.84,150.7,140.77,289.84,23.71,397.94,0.46,TRUE,FALSE
29-01-2024 05:00,vm_77,qa,39.18,50.13,15.5,382.84,266.06,284.16,131.09,555.79,1.065,TRUE,FALSE
29-01-2024 06:00,vm_78,prod,77.13,62.21,50.59,374.01,412.09,205.44,217.38,623.36,0.963,TRUE,FALSE
29-01-2024 07:00,vm_79,prod,40.29,61.1,36.31,126.68,147.7,239.55,17.98,595.51,1.074,TRUE,FALSE
29-01-2024 08:00,vm_80,prod,72.57,66.22,50.66,365.77,369.91,53.75,197.79,286.43,0.556,TRUE,FALSE
29-01-2024 09:00,vm_81,dev,16.29,49.33,11.92,375.15,9.22,216.78,229.7,799.57,0.416,FALSE,FALSE
29-01-2024 10:00,vm_82,dev,74.55,74.58,35.04,201.74,6.62,185.8,185.37,681.96,1.298,FALSE,FALSE
29-01-2024 11:00,vm_83,staging,26.32,52.37,75.59,109.16,343.07,28.37,4.61,222.82,2.324,FALSE,FALSE
29-01-2024 12:00,vm_84,prod,65.97,67.77,54.32,263.03,343.84,34.83,51.26,172.18,1.01,FALSE,FALSE
29-01-2024 13:00,vm_85,qa,55.92,40.64,46.05,461.09,356.09,33.42,96.45,264.94,0.156,FALSE,FALSE
29-01-2024 14:00,vm_86,qa,88.62,54.91,32.84,321.61,418.86,217.58,66.2,372.83,1.78,FALSE,FALSE
29-01-2024 15:00,vm_87,dev,39.86,54.07,33.84,90.6,57.47,43.37,269.58,683.62,0.763,FALSE,FALSE
29-01-2024 16:00,vm_88,staging,10.95,61.74,40.65,342.96,108.23,140.85,182.79,627.12,0.65,FALSE,FALSE
29-01-2024 17:00,vm_89,dev,6.72,42.91,76.85,216.47,407.16,107.74,83.85,683.97,0.844,FALSE,FALSE
29-01-2024 18:00,vm_90,dev,79.42,71.61,87.38,297.81,83.87,165.6,260.39,232.13,1.823,FALSE,FALSE
29-01-2024 19:00,vm_91,qa,52.23,48.71,45.09,368.36,308.59,212.24,207.63,482.9,2.056,TRUE,FALSE
29-01-2024 20:00,vm_92,qa,74.77,67.08,41.47,259.9,241.06,205.73,80.41,240.93,1.491,TRUE,FALSE
29-01-2024 21:00,vm_93,dev,26.1,72.13,77.72,407.92,42.02,155.14,106.71,105.04,0.84,TRUE,FALSE
29-01-2024 22:00,vm_94,dev,36.06,62.48,44.15,362.47,131.94,139.84,56.64,553.67,0.811,TRUE,FALSE
29-01-2024 23:00,vm_95,staging,7.71,69.64,54.16,309.46,236.57,119.95,271.93,131.54,0.355,TRUE,FALSE
30-01-2024 00:00,vm_96,dev,91.53,66.47,28.48,79.64,384.3,258.71,145.33,540.8,2.337,TRUE,FALSE
30-01-2024 01:00,vm_97,qa,65.11,54.22,69.48,418.79,319.85,99.92,251,525.41,1.613,TRUE,FALSE
30-01-2024 02:00,vm_98,dev,88.99,72.35,52.56,468.27,281.74,78.55,97.67,651.99,0.116,TRUE,FALSE
30-01-2024 03:00,vm_99,qa,28.89,51.79,74.72,72.8,225.73,223.25,241.17,128.85,1.673,TRUE,FALSE
30-01-2024 04:00,vm_100,qa,60.03,62.85,72.46,246.68,137.91,108.57,16.03,631.11,1.146,TRUE,FALSE
30-01-2024 05:00,vm_101,dev,66.06,69.82,27.2,133.15,58.06,254.25,275,799.44,2.433,TRUE,FALSE
30-01-2024 06:00,vm_102,dev,33.58,55.16,67.25,378.49,187.04,99.04,255.46,683.81,2.057,TRUE,FALSE
30-01-2024 07:00,vm_103,dev,81.33,52.11,74,362.21,17.69,210.88,102.33,606.41,0.47,TRUE,FALSE
30-01-2024 08:00,vm_104,dev,90.24,58.37,37.69,74.74,98.92,14.49,217.15,536.49,1.814,TRUE,FALSE
30-01-2024 09:00,vm_105,prod,84.64,72.72,23.81,439.13,197.46,116.28,210.88,348.99,1.24,FALSE,FALSE
30-01-2024 10:00,vm_106,dev,71.52,77.2,10.21,94.58,191.28,103.63,252.45,589.79,0.508,FALSE,FALSE
30-01-2024 11:00,vm_107,prod,29.97,61.8,46.07,399.64,24.71,245.19,86.72,584.86,1.762,FALSE,FALSE
30-01-2024 12:00,vm_108,dev,30.35,66.46,38.19,231.21,267.13,290.15,130.88,512.57,1.391,FALSE,FALSE
30-01-2024 13:00,vm_109,staging,91.7,76.13,54.39,167.49,249.61,138.8,242.33,641.1,0.124,FALSE,FALSE
30-01-2024 14:00,vm_110,staging,5.93,43.94,25.04,83.33,39.76,247.63,218.22,370.04,1.634,FALSE,FALSE
30-01-2024 15:00,vm_111,qa,69.44,49.28,78.77,87.97,424.71,210.21,110.78,114.58,1.606,FALSE,FALSE
30-01-2024 16:00,vm_112,qa,68.56,68.36,30.62,332.64,49.23,290.25,236.96,456.07,0.403,FALSE,FALSE
30-01-2024 17:00,vm_113,qa,61.04,72.95,28.11,277.46,385.4,243.52,14.1,226.73,0.905,FALSE,FALSE
30-01-2024 18:00,vm_114,dev,94.11,74.28,48.46,65.43,5.14,24.17,219.19,319.86,1.485,FALSE,FALSE
30-01-2024 19:00,vm_115,prod,33.07,56.6,49.91,60.79,397.62,214.27,58.69,33.58,0.39,TRUE,FALSE
30-01-2024 20:00,vm_116,prod,35.6,43.57,27.21,40.79,13.78,161.11,80.83,318.58,2.139,TRUE,FALSE
30-01-2024 21:00,vm_117,prod,12.1,57.51,31.75,373.16,342.23,5.91,138.61,650.86,0.117,TRUE,FALSE
30-01-2024 22:00,vm_118,dev,44.85,49.23,23.58,357.38,165.95,76.14,126.48,443.32,0.302,TRUE,FALSE
30-01-2024 23:00,vm_119,staging,28.49,51.65,67.48,33.92,333.51,276.6,146.24,27.64,0.334,TRUE,FALSE
31-01-2024 00:00,vm_0,prod,35.9,70.89,71.61,282.33,183.78,277.89,152.99,386.48,1.344,TRUE,FALSE
31-01-2024 01:00,vm_1,dev,80.11,43.02,46.99,46.91,36.55,239.86,93.5,247.33,1.569,TRUE,FALSE
31-01-2024 02:00,vm_2,dev,89.19,73.1,67.13,452.35,346.54,294.55,49.89,392.49,1.039,TRUE,FALSE
31-01-2024 03:00,vm_3,staging,21.72,57.11,68.87,454.02,36.71,242.16,215.41,335.66,0.757,TRUE,FALSE
31-01-2024 04:00,vm_4,qa,38.53,63.84,21.06,350.63,415.34,4.05,112.59,746.94,2.033,TRUE,FALSE
31-01-2024 05:00,vm_5,prod,88.58,43.59,87.29,463.46,27.68,87.06,142.13,52.12,0.217,TRUE,FALSE
31-01-2024 06:00,vm_6,dev,10.56,53.49,75.68,406.67,218.3,10.16,180.87,553.2,0.737,TRUE,FALSE
31-01-2024 07:00,vm_7,staging,13.31,43.59,26.36,415.13,326.75,29.14,254.79,683.8,0.146,TRUE,FALSE
31-01-2024 08:00,vm_8,dev,19.65,78.46,24.89,287.01,179.99,66.43,198.41,768.21,0.084,TRUE,FALSE
31-01-2024 09:00,vm_9,dev,58.57,72.29,20.05,156.5,101.67,151.56,13.68,158.56,0.916,FALSE,FALSE
31-01-2024 10:00,vm_10,dev,18.54,58.39,21.07,112.81,342.8,254.41,234.96,434.42,0.527,FALSE,FALSE
31-01-2024 11:00,vm_11,prod,92.13,48.94,69.85,166.96,354.01,258.73,277.03,54,0.707,FALSE,FALSE
31-01-2024 12:00,vm_12,staging,45.2,77.34,47.57,316.11,415.6,185.24,132.82,409.36,2.061,FALSE,FALSE
31-01-2024 13:00,vm_13,qa,50.14,53.78,72.63,90.46,172.39,278.52,271.52,117.86,0.449,FALSE,FALSE
31-01-2024 14:00,vm_14,qa,27.2,46.44,69.7,133.03,230.28,150.52,153.7,673.56,1.962,FALSE,FALSE
31-01-2024 15:00,vm_15,prod,47.39,62.53,58.37,236.69,166.59,266.82,129.23,108.82,1.704,FALSE,FALSE
31-01-2024 16:00,vm_16,qa,64.57,77.75,64.91,120.36,119.4,136.77,93.46,420.36,0.85,FALSE,FALSE
31-01-2024 17:00,vm_17,prod,72.61,40.15,11.47,296.38,339.21,83.89,184.46,426.45,1.389,FALSE,FALSE
31-01-2024 18:00,vm_18,qa,72.85,49.52,34.94,461.97,156.15,275.01,65.12,777.89,1.139,FALSE,FALSE
31-01-2024 19:00,vm_19,qa,57.01,77.54,61.03,375.3,195.53,116.99,30.28,530.88,0.365,TRUE,FALSE
31-01-2024 20:00,vm_20,qa,86.39,46.84,10.75,334.88,184.63,151.52,8.6,244.52,2.273,TRUE,FALSE
31-01-2024 21:00,vm_21,dev,78.57,44.53,12.64,293.45,322.13,99.33,82.57,207.82,1.446,TRUE,FALSE
31-01-2024 22:00,vm_22,staging,73.13,62.81,78.15,246.53,413.42,199.19,111.42,120.03,2.207,TRUE,FALSE
31-01-2024 23:00,vm_23,qa,10,74.47,64.72,97.35,301.71,298.51,155.03,610.08,2.068,TRUE,FALSE
01-02-2024 00:00,vm_24,dev,5.62,59.08,31.23,447.88,214.85,8.63,82.68,558.79,0.245,TRUE,FALSE
01-02-2024 01:00,vm_25,prod,24.12,79.78,65.04,128.03,351.75,270.05,275.55,495.7,0.558,TRUE,FALSE
01-02-2024 02:00,vm_26,qa,64.72,67.17,73.4,50.2,290.23,2.17,82.4,51.86,0.406,TRUE,FALSE
01-02-2024 03:00,vm_27,qa,42.01,42.96,34.54,376.26,31.97,109.9,124.03,615.01,2.085,TRUE,FALSE
01-02-2024 04:00,vm_28,prod,41.22,79.71,12.88,91.93,47.57,51.41,29.81,520.67,2.163,TRUE,FALSE
01-02-2024 05:00,vm_29,staging,84.61,56.32,84.62,189.09,21.87,227.45,73.71,771.83,1.344,TRUE,FALSE
01-02-2024 06:00,vm_30,dev,85.6,51.5,37.61,19,208.28,16.13,14.48,478.02,0.305,TRUE,FALSE
01-02-2024 07:00,vm_31,prod,86.83,62.32,18.52,72.85,372.5,166.49,157.1,257.08,0.382,TRUE,FALSE
01-02-2024 08:00,vm_32,staging,33.25,52.17,49.35,90.74,144.32,89.18,210.55,317.59,2.043,TRUE,FALSE
01-02-2024 09:00,vm_33,dev,67.2,43.46,71.48,31.93,175.95,40.97,55.6,157.16,2.327,FALSE,FALSE
01-02-2024 10:00,vm_34,dev,29.45,40.06,27.73,330.05,409.72,231.77,103.65,583.87,0.539,FALSE,FALSE
01-02-2024 11:00,vm_35,staging,22.15,57.98,31.56,419.32,377.42,66.01,5.64,572.02,0.077,FALSE,FALSE
01-02-2024 12:00,vm_36,staging,21.62,73.47,29.42,189.79,300.95,67.88,235.23,176.51,0.861,FALSE,FALSE
01-02-2024 13:00,vm_37,qa,35.79,62.89,89.33,437.92,123.73,83.25,218.61,143.62,0.125,FALSE,FALSE
01-02-2024 14:00,vm_38,prod,43.7,79.97,25.79,110.61,57.08,176.44,18.65,80.06,2.079,FALSE,FALSE
01-02-2024 15:00,vm_39,staging,79.79,51.47,56.04,166.07,12.15,198.24,102.8,731.34,1.254,FALSE,FALSE
01-02-2024 16:00,vm_40,dev,15.79,51.22,84.02,79.61,52.62,6.26,267.52,201.79,1.623,FALSE,FALSE
01-02-2024 17:00,vm_41,dev,71.14,46.39,21.75,312.18,135.21,73.32,110.38,288.45,1.058,FALSE,FALSE
01-02-2024 18:00,vm_42,dev,52.83,46.56,87.67,212.84,250.55,129.86,147.81,238.79,0.896,FALSE,FALSE
01-02-2024 19:00,vm_43,staging,30.92,51.41,85.8,308.58,33.48,100.26,100.11,342.63,0.594,TRUE,FALSE
01-02-2024 20:00,vm_44,dev,49.35,71.71,80.77,382.03,65.62,265.37,167.32,576.96,1.938,TRUE,FALSE
01-02-2024 21:00,vm_45,qa,31.99,76.23,27.16,275.12,85.58,236.52,273.91,699.06,1.754,TRUE,FALSE
01-02-2024 22:00,vm_46,staging,58.65,79,60.72,315.68,286.23,188.14,279.3,162.43,0.934,TRUE,FALSE
01-02-2024 23:00,vm_47,prod,44.05,49.29,70.87,467.95,279.03,102.07,217.15,555.4,0.837,TRUE,FALSE
02-02-2024 00:00,vm_48,dev,19.8,75.25,88.88,153.04,250.09,210.5,113.8,295,0.053,TRUE,FALSE
02-02-2024 01:00,vm_49,prod,15.49,53.13,24.43,182.79,116.47,253.25,138.95,784.81,0.206,TRUE,FALSE
02-02-2024 02:00,vm_50,dev,54.2,44.51,71.28,360.26,170.15,178.85,100.53,253.16,1.577,TRUE,FALSE
02-02-2024 03:00,vm_51,prod,86.22,74.8,37.1,307.6,48.03,235.55,275.98,25.61,1.311,TRUE,FALSE
02-02-2024 04:00,vm_52,dev,35.96,65.44,24.05,93.37,105.77,224.98,198.47,422.2,1.115,TRUE,FALSE
02-02-2024 05:00,vm_53,qa,70.97,46.59,43.71,191.19,404.48,171.95,126.25,137.57,2.077,TRUE,FALSE
02-02-2024 06:00,vm_54,staging,64.28,57.19,73.51,236.58,440.96,94.34,4.38,54.71,1.285,TRUE,FALSE
02-02-2024 07:00,vm_55,dev,88.84,51.49,47.19,212.6,293.21,223.99,146.21,564.65,0.992,TRUE,FALSE
02-02-2024 08:00,vm_56,dev,78.89,69.47,53,93.25,412.99,62.83,275.52,591.16,0.445,TRUE,FALSE
02-02-2024 09:00,vm_57,staging,55.99,58.14,89.61,462.59,291.02,234.07,146.93,379.35,2.061,FALSE,FALSE
02-02-2024 10:00,vm_58,staging,64.13,79.57,41.93,382.35,19.77,241.56,51.9,547.97,1.462,FALSE,FALSE
02-02-2024 11:00,vm_59,staging,85.85,42.19,59.23,243.27,448.56,246.82,7.16,439.83,0.277,FALSE,FALSE
02-02-2024 12:00,vm_60,staging,40.96,54.2,39.22,341.63,49.03,142.4,99.96,511.24,1.64,FALSE,FALSE
02-02-2024 13:00,vm_61,qa,34.41,59.28,41.42,449.15,308.78,58.55,257.19,485.43,1.091,FALSE,FALSE
02-02-2024 14:00,vm_62,dev,5.97,60.13,65.65,72.41,117.51,30.82,279.04,539.34,2.038,FALSE,FALSE
02-02-2024 15:00,vm_63,dev,79.39,52.64,85.03,128.93,179.43,223.27,264.76,175.71,2.301,FALSE,FALSE
02-02-2024 16:00,vm_64,dev,77.09,69.17,53.39,273.64,292.44,265.99,204.51,229.59,1.521,FALSE,FALSE
02-02-2024 17:00,vm_65,prod,14.4,74.99,71.47,400.51,199.24,195.6,156.72,363.17,1.842,FALSE,FALSE
02-02-2024 18:00,vm_66,qa,56.92,77.55,17.14,22.95,116.49,44.1,165.8,367.98,0.189,FALSE,FALSE
02-02-2024 19:00,vm_67,qa,46.76,72.2,26.89,492.09,153.83,280.53,151.38,624.04,1.423,TRUE,FALSE
02-02-2024 20:00,vm_68,qa,15.68,74.02,50.17,230.18,156.99,296.74,198.27,306.57,1.901,TRUE,FALSE
02-02-2024 21:00,vm_69,prod,93.25,62.02,11.6,182.82,431.9,130.58,117.87,146.75,1.267,TRUE,FALSE
02-02-2024 22:00,vm_70,dev,24.32,73.04,30.23,149.9,360.38,178.85,187.71,216.14,1.504,TRUE,FALSE
02-02-2024 23:00,vm_71,qa,11.05,52.14,51.39,91.31,209.05,233.39,34.93,187.49,2.252,TRUE,FALSE
03-02-2024 00:00,vm_72,qa,58.54,55.94,11.2,396.83,93.92,221.18,75.13,590.69,0.535,TRUE,TRUE
03-02-2024 01:00,vm_73,staging,71.5,52.68,31.16,477.93,365.9,290.37,234.24,386.86,0.291,TRUE,TRUE
03-02-2024 02:00,vm_74,dev,7.92,58.7,51.12,209.75,74.95,35.35,253.15,572.73,1.742,TRUE,TRUE
03-02-2024 03:00,vm_75,prod,64.28,51.42,55.85,476.45,98.66,174.64,151.38,344.65,2.066,TRUE,TRUE
03-02-2024 04:00,vm_76,prod,52.91,78.46,84.06,412.78,167.88,207.89,9.83,713.99,2.134,TRUE,TRUE
03-02-2024 05:00,vm_77,qa,14.29,52.51,61.63,243.12,396.75,267.14,259.63,787.15,1.622,TRUE,TRUE
03-02-2024 06:00,vm_78,staging,20.53,43.92,43.18,338.64,63.65,262.36,196.88,542.48,2.091,TRUE,TRUE
03-02-2024 07:00,vm_79,prod,56.12,61.07,84.43,220.32,59.39,293.42,116.51,693.77,1.767,TRUE,TRUE
03-02-2024 08:00,vm_80,staging,31.67,42.28,72.79,281.57,224.82,154.11,167.95,416.19,0.264,TRUE,TRUE
03-02-2024 09:00,vm_81,dev,89.45,44.42,26,33.73,128,249.4,120.91,749,1.917,FALSE,TRUE
03-02-2024 10:00,vm_82,qa,78.69,48.78,20.47,349.65,258.08,128.76,130.83,668.64,0.489,FALSE,TRUE
03-02-2024 11:00,vm_83,staging,93.52,58.57,64.06,31.15,205.98,127.27,248.42,793.59,0.63,FALSE,TRUE
03-02-2024 12:00,vm_84,qa,28.37,57.33,54.79,409.46,198.56,76.75,45.94,506.01,1.017,FALSE,TRUE
03-02-2024 13:00,vm_85,staging,92.28,71.99,73.17,413.35,54.83,245.65,29.92,627.78,0.821,FALSE,TRUE
03-02-2024 14:00,vm_86,prod,43.81,69.58,69.1,122.35,67.77,295.76,1.76,443.44,0.838,FALSE,TRUE
03-02-2024 15:00,vm_87,prod,36.28,57.05,60.02,165.21,370.38,77.65,88.61,222.11,0.465,FALSE,TRUE
03-02-2024 16:00,vm_88,qa,9.53,53.35,88.91,243.25,399.22,17.78,42.13,296.71,0.77,FALSE,TRUE
03-02-2024 17:00,vm_89,dev,9.75,52.66,52.69,300.35,109.43,244.85,62.38,717.32,0.098,FALSE,TRUE
03-02-2024 18:00,vm_90,prod,67.28,70.96,19.05,147.24,55.49,186.45,4.14,63.64,1.209,FALSE,TRUE
03-02-2024 19:00,vm_91,prod,46.21,42.08,76.26,298.28,28.77,287.95,64.39,481.35,1.933,TRUE,TRUE
03-02-2024 20:00,vm_92,dev,25.39,40.51,30.15,152.4,275.69,76.42,93.83,310.54,2.163,TRUE,TRUE
03-02-2024 21:00,vm_93,prod,60.26,71.82,72.18,32.47,323.33,22.24,9.81,321.62,2.06,TRUE,TRUE
